Bit,All_count,Top_count,All Pop %,Top Pop %,radius_mean,radius_std,Z
5776,192,0,0.3745902918682691,0.0,3.8697916666666665,0.3365324995656273,
5777,61,1,0.11901045731231466,0.7633587786259542,3.4098360655737703,0.5544765418127137,2.1417749138875766
5778,64,0,0.12486343062275636,0.0,3.84375,0.3630921887069453,
5779,1042,2,2.032932729826752,1.5267175572519085,3.0268714011516313,0.3267468934920025,-0.4110746602961924
5780,1486,2,2.8991727797721243,1.5267175572519085,3.712651413189771,0.4671598513038952,-0.9374255284752707
5781,236,1,0.4604339004214141,0.7633587786259542,3.8813559322033897,0.46339739371160404,0.5127911609185528
5782,920,2,1.7949118152021226,1.5267175572519085,1.1760869565217391,0.7051625722541779,-0.23149841849636713
5783,196,0,0.38239425628219137,0.0,3.913265306122449,0.2814458860163327,
5784,263,0,0.5131106602153894,0.0,3.6387832699619773,0.4803532075240686,
5785,366,2,0.7140627438738879,1.5267175572519085,3.6420765027322406,0.47938947357172507,1.1060663021403268
5786,91,0,0.1775401904167317,0.0,2.857142857142857,0.7197592480796842,
5787,258,1,0.5033557046979866,0.7633587786259542,3.949612403100775,0.21874342727941803,0.4210405016615042
5788,1116,2,2.177306071484314,1.5267175572519085,2.525089605734767,0.9467438495717809,-0.5108741720889928
5789,36,0,0.07023567972530045,0.0,3.9166666666666665,0.27638539919628335,
5790,274,0,0.5345715623536756,0.0,3.7445255474452557,0.4361275692347345,
5791,129,1,0.2516778523489933,0.7633587786259542,3.147286821705426,0.3543916108732546,1.1703372690589118
5792,31,0,0.060480724207897615,0.0,3.2903225806451615,0.9226032029725865,
5793,65,0,0.12681442172623694,0.0,2.753846153846154,0.7448442115021664,
5794,614,3,1.1979085375370688,2.2900763358778624,2.8811074918566777,0.37058112411858296,1.1504866267214715
5795,2356,6,4.5965350398002185,4.580152671755725,2.1574702886247876,0.5350921897151408,-0.008965332956689224
5796,530,0,1.0340252848447011,0.0,3.969811320754717,0.17110617432082467,
5797,28,0,0.05462775089745591,0.0,3.607142857142857,0.4883855118277622,
5798,49,0,0.09559856407054784,0.0,3.795918367346939,0.40302893179860205,
5799,130,0,0.2536288434524739,0.0,3.8153846153846156,0.38798523732056894,
5800,173,0,0.3375214609021383,0.0,3.1098265895953756,0.3126734875444745,
5801,128,1,0.24972686124551272,0.7633587786259542,3.46875,0.6606992034958117,1.1793682539908135
5802,376,0,0.7335726549086936,0.0,3.4175531914893615,0.49315567903696517,
5803,508,1,0.9911034805681286,0.7633587786259542,3.1318897637795278,0.3383708823018139,-0.26347461477205575
5804,57,0,0.11120649289839238,0.0,3.9298245614035086,0.2554424522554568,
5805,49,0,0.09559856407054784,0.0,3.7551020408163267,0.47512027456419653,
5806,174,0,0.3394724520056189,0.0,3.0977011494252875,0.5839770526695854,
5807,36,0,0.07023567972530045,0.0,3.8333333333333335,0.3726779962499649,
5808,231,0,0.4506789449040112,0.0,3.813852813852814,0.4605458411957833,
5809,252,4,0.49164975807710315,3.053435114503817,3.0674603174603177,0.26616898948784135,4.1973208352675835
5810,4894,8,9.5481504604339,6.106870229007634,3.032080098079281,0.17621284115099126,-1.3419575964023343
5811,93,0,0.18144217262369283,0.0,3.7204301075268815,0.44878788719804746,
5812,40,0,0.07803964413922272,0.0,3.625,0.6959705453537527,
5813,655,1,1.2778991727797722,0.7633587786259542,3.051908396946565,0.5098048039924359,-0.5249900740040604
5814,49,0,0.09559856407054784,0.0,3.836734693877551,0.36960755665867,
5815,51,0,0.09950054627750897,0.0,3.7254901960784315,0.4462669284996487,
5816,216,0,0.4214140783518027,0.0,2.6064814814814814,0.9066394142297378,
5817,488,0,0.9520836584985173,0.0,3.043032786885246,0.2029309393319188,
5818,2366,5,4.6160449508350245,3.816793893129771,1.606931530008453,0.9834742535090797,-0.4365134683470454
5819,574,0,1.119868893397846,0.0,3.0400696864111496,0.19612268263018923,
5820,7335,17,14.310519744029968,12.977099236641221,1.0351738241308794,0.32293075804055577,-0.4363779305711605
5821,359,0,0.700405806149524,0.0,3.799442896935933,0.4648056130053738,
5822,579,0,1.129623848915249,0.0,3.01727115716753,0.9780203547019198,
5823,58,0,0.11315748400187295,0.0,3.5,0.5,
5824,261,0,0.5092086780084283,0.0,3.206896551724138,0.4050806939472666,
5825,164,0,0.31996254097081317,0.0,3.1280487804878048,0.33414411606878675,
5826,78,0,0.1521773060714843,0.0,3.1794871794871793,0.3837597319768145,
5827,245,0,0.4779928203527392,0.0,1.5673469387755101,1.1395286807831402,
5828,218,0,0.42531606055876386,0.0,3.9908256880733943,0.09534224628819507,
5829,272,3,0.5306695801467145,2.2900763358778624,3.426470588235294,0.5019425931140004,2.775215214162016
5830,28,0,0.05462775089745591,0.0,3.5714285714285716,0.4948716593053935,
5831,50,0,0.09754955517402841,0.0,3.48,0.8541662601625051,
5832,167,0,0.3258155142812549,0.0,3.6467065868263475,0.47799286331676905,
5833,53,0,0.10340252848447011,0.0,3.8867924528301887,0.31684633252352196,
5834,94,0,0.1833931637271734,0.0,3.4893617021276597,0.4998868138072652,
5835,17,0,0.033166848759169656,0.0,3.823529411764706,0.38122004108281526,
5836,32,0,0.06243171531137818,0.0,3.59375,0.5510997527671374,
5837,120,6,0.23411893241766818,4.580152671755725,3.925,0.26339134382131846,10.305543744104023
5838,128,0,0.24972686124551272,0.0,3.65625,0.47495887979908324,
5839,140,0,0.27313875448727953,0.0,3.7285714285714286,0.6419040553903136,
5840,82,0,0.15998127048540658,0.0,2.6707317073170733,0.911376311782116,
5841,217,0,0.4233650694552833,0.0,3.3640552995391704,0.5927349379101761,
5842,795,0,1.5510379272670516,0.0,1.220125786163522,0.6752385904176107,
5843,527,0,1.0281723115342594,0.0,3.0455407969639468,0.20848700865002462,
5844,28,0,0.05462775089745591,0.0,3.5714285714285716,0.4948716593053935,
5845,166,7,0.3238645231777743,5.343511450381679,3.427710843373494,0.8938630461676487,10.12471932408837
5846,9189,31,17.92765724988294,23.66412213740458,2.053324627271738,0.26098062404846145,1.7138438893583479
5847,245,0,0.4779928203527392,0.0,2.7918367346938777,0.9441196600686342,
5848,251,0,0.4896987669736226,0.0,3.1115537848605577,0.4035524226964335,
5849,418,0,0.8155142812548775,0.0,3.9473684210526314,0.22329687826943603,
5850,49,1,0.09559856407054784,0.7633587786259542,3.489795918367347,0.499895865874118,2.47622241579799
5851,358,0,0.6984548150460433,0.0,3.069832402234637,0.2548643518281377,
5852,417,9,0.813563290151397,6.870229007633588,3.0,0.5583463078774531,7.726786183424477
5853,118,0,0.23021695021070704,0.0,3.364406779661017,0.4812634191356165,
5854,270,3,0.5267675979397534,2.2900763358778624,3.5555555555555554,0.5043024763515651,2.791597649373693
5855,33,0,0.06438270641485874,0.0,3.242424242424242,0.6045435558563637,
5856,261,2,0.5092086780084283,1.5267175572519085,3.1800766283524906,0.38425126710746116,1.6382718662817979
5857,127,2,0.24777587014203215,1.5267175572519085,3.7007874015748032,0.457913113340117,2.948132855666642
5858,2119,1,4.134150148275324,0.7633587786259542,2.0679565832940066,0.338091590477368,-1.9404117391739464
5859,64,0,0.12486343062275636,0.0,3.71875,0.4496092053105675,
5860,253,0,0.4936007491805837,0.0,3.719367588932806,0.46657061373992387,
5861,217,4,0.4233650694552833,3.053435114503817,3.078341013824885,0.3302575643717773,4.6421394965321054
5862,262,0,0.5111596691119088,0.0,3.480916030534351,0.5505187704458868,
5863,195,0,0.3804432651787108,0.0,3.5846153846153848,0.503087116653568,
5864,394,0,0.7686904947713439,0.0,2.3071065989847717,0.7192778765981614,
5865,291,7,0.5677384111128453,5.343511450381679,3.5017182130584192,0.5332553880761739,7.284386619378305
5866,342,1,0.6672389573903543,0.7633587786259542,3.7251461988304095,0.6073712476130818,0.13530477066792185
5867,102,0,0.19900109255501794,0.0,2.9411764705882355,0.6689694944796855,
5868,78,0,0.1521773060714843,0.0,3.2435897435897436,0.4292479241739284,
5869,91,2,0.1775401904167317,1.5267175572519085,3.2637362637362637,0.7960778143417508,3.672769547884783
5870,81,1,0.15803027938192601,0.7633587786259542,3.506172839506173,0.4999618946004096,1.7464312881919273
5871,122,0,0.23802091462462932,0.0,3.942622950819672,0.23256165506739523,
5872,504,2,0.9832995161542063,1.5267175572519085,3.7896825396825395,0.573395534427577,0.631137551937095
5873,30,0,0.058529733104417045,0.0,3.433333333333333,0.4955356249106169,
5874,422,0,0.8233182456687997,0.0,3.2985781990521326,0.46787597831978905,
5875,56,0,0.10925550179491182,0.0,3.9464285714285716,0.22517000380211594,
5876,550,0,1.0730451069143125,0.0,3.1981818181818182,0.3986298848856756,
5877,63,0,0.12291243951927579,0.0,3.888888888888889,0.3142696805273545,
5878,115,4,0.22436397690026533,3.053435114503817,3.8,0.42117847089782023,6.852391333455574
5879,651,5,1.2700952083658499,3.816793893129771,2.0721966205837172,0.3668413747287101,2.6062866073040705
5880,1341,0,2.616279069767442,0.0,2.9970171513795676,0.2218289991214946,
5881,1748,27,3.410332448884033,20.610687022900763,2.0497711670480547,0.3106333572669261,10.86077487560433
5882,164,0,0.31996254097081317,0.0,3.25,0.5452119748877271,
5883,330,0,0.6438270641485875,0.0,3.2636363636363637,0.47374598859303174,
5884,53,0,0.10340252848447011,0.0,3.7358490566037736,0.4817790692378756,
5885,388,0,0.7569845481504605,0.0,3.2010309278350517,0.40077112407062193,
5886,120,8,0.23411893241766818,6.106870229007634,3.8916666666666666,0.3108009366495253,13.92577670012971
5887,278,0,0.5423755267675979,0.0,3.435251798561151,0.5700389118805104,
5888,646,2,1.260340252848447,1.5267175572519085,3.513931888544892,0.5298732440910318,0.2736494687469678
5889,121,0,0.23606992352114875,0.0,3.834710743801653,0.41355358688253896,
5890,1016,3,1.9822069611362572,2.2900763358778624,2.213582677165354,0.4331860530422385,0.25312010243276056
5891,202,0,0.39410020290307474,0.0,3.628712871287129,0.48314904197879044,
5892,43,0,0.08389261744966443,0.0,3.9302325581395348,0.25475467790937956,
5893,54,0,0.10535351958795068,0.0,3.888888888888889,0.3142696805273545,
5894,218,0,0.42531606055876386,0.0,3.256880733944954,0.43691306054277645,
5895,43,0,0.08389261744966443,0.0,3.9302325581395348,0.3337837231257518,
5896,288,0,0.5618854378024036,0.0,3.1458333333333335,0.6343057228182637,
5897,40,1,0.07803964413922272,0.7633587786259542,3.675,0.4683748498798799,2.8124955948522374
5898,274,1,0.5345715623536756,0.7633587786259542,3.886861313868613,0.3167622512734912,0.3595670240233556
5899,21,0,0.04097081317309193,0.0,3.238095238095238,0.8676603408708855,
5900,174,0,0.3394724520056189,0.0,3.2011494252873565,0.4285753606322335,
5901,98,0,0.19119712814109568,0.0,3.938775510204082,0.23974163519328026,
5902,214,1,0.4175120961448416,0.7633587786259542,3.97196261682243,0.16507964236126818,0.6146738014166101
5903,31,0,0.060480724207897615,0.0,3.774193548387097,0.4181123031230878,
5904,365,0,0.7121117527704074,0.0,3.128767123287671,0.33494201176903576,
5905,83,0,0.16193226158888716,0.0,3.325301204819277,0.46848727940297785,
5906,228,0,0.4448259715935695,0.0,3.3201754385964914,0.4665438105001884,
5907,280,1,0.5462775089745591,0.7633587786259542,3.4892857142857143,0.49988519090050326,0.3375143773220481
5908,641,2,1.250585297331044,1.5267175572519085,2.9765990639625586,0.9776352330612276,0.28476088181856296
5909,63,0,0.12291243951927579,0.0,3.5714285714285716,0.4948716593053934,
5910,108,0,0.21070703917590136,0.0,3.8703703703703702,0.33589550272624175,
5911,366,0,0.7140627438738879,0.0,3.8688524590163933,0.4839074732968406,
5912,67,0,0.13071640393319806,0.0,3.9402985074626864,0.23693295322966487,
5913,1507,5,2.940143592945216,3.816793893129771,2.1134704711347045,0.43227193313678586,0.5947156938875503
5914,245,4,0.4779928203527392,3.053435114503817,3.763265306122449,0.5652140203465719,4.279260055069179
5915,202,0,0.39410020290307474,0.0,3.0594059405940595,0.6185544018787039,
5916,287,1,0.559934446698923,0.7633587786259542,3.087108013937282,0.2819932762410914,0.3124213543933551
5917,119,0,0.2321679413141876,0.0,3.9411764705882355,0.2352941176470588,
5918,93,0,0.18144217262369283,0.0,3.752688172043011,0.43144951930621245,
5919,137,0,0.2672857811768378,0.0,3.0948905109489053,0.9881281550415767,
5920,122,0,0.23802091462462932,0.0,3.9344262295081966,0.24753555525477877,
5921,166,0,0.3238645231777743,0.0,3.9939759036144578,0.07738091914858514,
5922,734,1,1.432027469954737,0.7633587786259542,2.4523160762942777,0.7212529427688489,-0.6449922687807921
5923,289,0,0.5638364289058841,0.0,3.8961937716262978,0.30500900859569563,
5924,373,1,0.727719681598252,0.7633587786259542,3.7640750670241285,0.6240029170424947,0.04805269379300477
5925,120,0,0.23411893241766818,0.0,3.7416666666666667,0.4377181995556299,
5926,145,0,0.2828937100046824,0.0,3.462068965517241,0.7880196886667972,
5927,97,1,0.18924613703761511,0.7633587786259542,3.4536082474226806,0.4978431533051397,1.5138471813675276
5928,104,0,0.20290307476197908,0.0,3.75,0.4330127018922193,
5929,193,0,0.37654128297174966,0.0,3.1139896373056994,0.317798678242397,
5930,239,0,0.4662868737318558,0.0,3.284518828451883,0.45118495620781834,
5931,363,0,0.7082097705634463,0.0,3.1019283746556474,0.59202377413393,
5932,664,5,1.2954580927110972,3.816793893129771,3.1039156626506026,0.31486710544614016,2.5552743989459024
5933,86,0,0.16778523489932887,0.0,3.4651162790697674,0.4987816416169121,
5934,393,1,0.7667395036678633,0.7633587786259542,2.9745547073791347,0.9620609068468221,-0.004441650748371915
5935,104,0,0.20290307476197908,0.0,3.8365384615384617,0.3697862408274887,
5936,1195,3,2.331434368659279,2.2900763358778624,3.997489539748954,0.050041561130463784,-0.03140927972933142
5937,43,0,0.08389261744966443,0.0,3.883720930232558,0.32055927330442374,
5938,786,11,1.5334790073357265,8.396946564885496,3.9580152671755724,0.2562563319314355,6.400994838976983
5939,172,2,0.33557046979865773,1.5267175572519085,3.9767441860465116,0.15071489996297352,2.3604268103325667
5940,421,1,0.8213672545653192,0.7633587786259542,2.3871733966745845,0.6500333197051844,-0.07365475864473682
5941,214,0,0.4175120961448416,0.0,3.4813084112149535,0.49965050236009034,
5942,170,0,0.3316684875916966,0.0,3.1823529411764704,0.6745240536570491,
5943,67,0,0.13071640393319806,0.0,3.5074626865671643,0.6318212086124395,
5944,155,0,0.30240362103948804,0.0,3.729032258064516,0.5600654042376956,
5945,258,0,0.5033557046979866,0.0,3.2248062015503876,0.41745463621197704,
5946,145,0,0.2828937100046824,0.0,3.972413793103448,0.20153985098210286,
5947,122,1,0.23802091462462932,0.7633587786259542,3.6147540983606556,0.48665336422286554,1.2354800081246506
5948,212,0,0.41361011393788044,0.0,3.400943396226415,0.4900895726791614,
5949,47,0,0.0916965818635867,0.0,3.595744680851064,0.49074734445407636,
5950,206,0,0.401904167316997,0.0,3.3058252427184467,0.8638731076720249,
5951,22,0,0.0429218042765725,0.0,3.727272727272727,0.5378254348272379,
5952,1453,1,2.8347900733572655,0.7633587786259542,2.2374397797660013,0.6302116643636647,-1.4303482571205024
5953,363,0,0.7082097705634463,0.0,3.168044077134986,0.37390542290108203,
5954,31,0,0.060480724207897615,0.0,3.903225806451613,0.29565004483586066,
5955,237,2,0.46238489152489465,1.5267175572519085,3.1561181434599157,0.3629673108456805,1.7979146228974283
5956,110,1,0.2146090213828625,0.7633587786259542,3.463636363636364,0.4986759327964537,1.3589515665803367
5957,144,1,0.2809427189012018,0.7633587786259542,3.125,0.33071891388307384,1.0445058837937493
5958,444,1,0.8662400499453723,0.7633587786259542,3.0315315315315314,0.1747492319033407,-0.12723116672250762
5959,789,0,1.5393319806461683,0.0,3.008871989860583,0.0937724781398931,
5960,2802,7,5.466677071952552,5.343511450381679,3.0149892933618845,0.12150972984249342,-0.062090111134054125
5961,64,1,0.12486343062275636,0.7633587786259542,3.671875,0.5017060736875726,2.0720418320791496
5962,1829,9,3.568362728265959,6.870229007633588,2.019682886823401,0.19742937373425146,2.0398691960233886
5963,22,0,0.0429218042765725,0.0,3.772727272727273,0.41907020260422206,
5964,372,4,0.7257686904947713,3.053435114503817,3.2016129032258065,0.407849830899425,3.1426098497582147
5965,40,0,0.07803964413922272,0.0,3.875,0.33071891388307384,
5966,64,0,0.12486343062275636,0.0,3.71875,0.4496092053105675,
5967,184,0,0.3589823630404245,0.0,2.5760869565217392,0.817388413500901,
5968,58,0,0.11315748400187295,0.0,3.293103448275862,0.4551854752566926,
5969,72,0,0.1404713594506009,0.0,3.125,0.4061164310337068,
5970,189,0,0.3687373185578274,0.0,3.4126984126984126,0.5029517307223765,
5971,99,1,0.19314811924457626,0.7633587786259542,3.4646464646464645,0.4987485614395358,1.4883223976444826
5972,88,0,0.17168721710629,0.0,3.9886363636363638,0.10599294378510019,
5973,264,0,0.5150616513188699,0.0,2.6893939393939394,0.8539797719339494,
5974,1278,0,2.493366630248166,0.0,2.0297339593114243,0.21824113658541866,
5975,154,1,0.30045262993600746,0.7633587786259542,3.4285714285714284,0.49487165930539356,0.9692715319833961
5976,49,0,0.09559856407054784,0.0,2.4285714285714284,0.6998542122237652,
5977,59,0,0.11510847510535352,0.0,3.3220338983050848,0.46725588990136346,
5978,109,0,0.21265803027938193,0.0,3.238532110091743,0.4471947745671171,
5979,50,0,0.09754955517402841,0.0,3.78,0.41424630354415964,
5980,123,0,0.2399719057281099,0.0,2.4227642276422765,0.9959930296659223,
5981,43,0,0.08389261744966443,0.0,3.116279069767442,0.8410763404662849,
5982,144,0,0.2809427189012018,0.0,3.9652777777777777,0.18307536564533425,
5983,560,0,1.0925550179491181,0.0,2.080357142857143,0.3812196792894499,
5984,245,0,0.4779928203527392,0.0,2.122448979591837,0.4794832703865604,
5985,97,0,0.18924613703761511,0.0,3.5257731958762886,0.5195712646743981,
5986,108,0,0.21070703917590136,0.0,3.8981481481481484,0.3024533883529829,
5987,427,0,0.8330732011862025,0.0,3.1147540983606556,0.9767520727715563,
5988,413,1,0.8057593257374747,0.7633587786259542,3.280871670702179,0.6983531062531558,-0.05435164185348775
5989,62,0,0.12096144841579523,0.0,3.370967741935484,0.48306384296361093,
5990,528,1,1.0301233026377399,0.7633587786259542,3.053030303030303,0.2903601196475273,-0.302774335605249
5991,949,0,1.851490557203059,0.0,2.9135932560590097,0.33877397340206733,
5992,366,0,0.7140627438738879,0.0,3.1639344262295084,0.9753294727421776,
5993,176,4,0.34337443421258,3.053435114503817,3.8863636363636362,0.31736909190383955,5.309199614539488
5994,187,0,0.36483533635086624,0.0,3.342245989304813,0.48560154373247016,
5995,69,0,0.1346183861401592,0.0,3.4057971014492754,0.49104563322021494,
5996,33,0,0.06438270641485874,0.0,3.5757575757575757,0.4942274675848512,
5997,318,6,0.6204151709068206,4.580152671755725,3.0849056603773586,0.27874125854139914,5.779146572345374
5998,1882,5,3.671765256750429,3.816793893129771,1.188097768331562,0.6130936646740508,0.08837442780502328
5999,26,0,0.05072576869049477,0.0,3.8076923076923075,0.39411349099844606,
6000,41,0,0.07999063524270329,0.0,3.8780487804878048,0.32722946012192045,
6001,1952,6,3.808334633994069,4.580152671755725,1.0886270491803278,0.4946784021598516,0.4621316970089901
6002,210,0,0.4097081317309193,0.0,3.3047619047619046,0.47053787912516665,
6003,261,0,0.5092086780084283,0.0,3.8045977011494254,0.39651007610713424,
6004,479,0,0.9345247385671921,0.0,3.0501043841336117,0.22752867988161582,
6005,135,0,0.2633837989698767,0.0,3.1333333333333333,0.3399346342395189,
6006,354,3,0.6906508506321212,2.2900763358778624,2.9124293785310735,0.563196363018879,2.2132311533391245
6007,556,0,1.0847510535351959,0.0,2.2823741007194243,0.5731825612646116,
6008,469,0,0.9150148275323865,0.0,3.443496801705757,0.49679713020761457,
6009,81,0,0.15803027938192601,0.0,3.802469135802469,0.39813618510116294,
6010,929,2,1.8124707351334477,1.5267175572519085,2.428417653390743,0.5484980705741425,-0.24547909173779364
6011,66,0,0.12876541282971748,0.0,3.9696969696969697,0.1714198257421934,
6012,85,0,0.1658342437958483,0.0,3.988235294117647,0.1078253104695492,
6013,322,5,0.6282191353207429,3.816793893129771,3.2763975155279503,0.6363732183532754,4.624838727771093
6014,56,0,0.10925550179491182,0.0,3.6785714285714284,0.4670248868079293,
6015,292,0,0.5696894022163259,0.0,3.280821917808219,0.9525966724388278,
6016,691,2,1.3481348525050725,1.5267175572519085,2.609261939218524,0.8893164935746168,0.17746274057818276
6017,57,1,0.11120649289839238,0.7633587786259542,3.6315789473684212,0.5813347903782768,2.24239786305477
6018,753,2,1.4690963009208677,1.5267175572519085,2.6268260292164674,0.9001535314004674,0.054885606002859674
6019,1675,1,3.267910098329952,0.7633587786259542,2.808358208955224,0.45019596732953665,-1.6143463113080538
6020,987,1,1.9256282191353207,0.7633587786259542,2.2664640324214793,0.6789048630277339,-0.9692368935917339
6021,276,0,0.5384735445606368,0.0,3.1956521739130435,0.3967019041498839,
6022,77,0,0.15022631496800373,0.0,3.3506493506493507,0.8939367734728842,
6023,106,1,0.20680505696894022,0.7633587786259542,3.009433962264151,0.8411053264409394,1.403987227119823
6024,14146,16,27.598720149836115,12.213740458015268,0.009826099250671568,0.19747346832335566,-3.9442682211412294
6025,43,0,0.08389261744966443,0.0,3.627906976744186,0.48336301606573323,
6026,1298,6,2.5323864523177773,4.580152671755725,2.100924499229584,0.37832133743851526,1.4937307573796061
6027,44,0,0.085843608553145,0.0,3.7045454545454546,0.4562468159064711,
6028,451,0,0.8798969876697362,0.0,2.1219512195121952,0.4715702009067297,
6029,194,0,0.37849227407523023,0.0,3.268041237113402,0.4429391970915636,
6030,2109,6,4.114640237240518,4.580152671755725,1.0649596965386439,0.39801577651729414,0.26858163108306254
6031,339,0,0.6613859840799126,0.0,3.734513274336283,0.44159203362388133,
6032,116,0,0.2263149680037459,0.0,3.836206896551724,0.37008772299423587,
6033,109,0,0.21265803027938193,0.0,2.779816513761468,0.9021665885460197,
6034,79,0,0.15412829717496487,0.0,3.392405063291139,0.5135560196228048,
6035,155,0,0.30240362103948804,0.0,3.9483870967741934,0.22124423483202899,
6036,286,0,0.5579834555954425,0.0,3.993006993006993,0.08333129571897191,
6037,677,0,1.3208209770563446,0.0,3.097488921713442,0.2966223724815647,
6038,37,0,0.07218667082878102,0.0,3.4594594594594597,0.4983537544482643,
6039,6102,0,11.904947713438427,0.0,3.003441494591937,0.05856321974508178,
6040,162,2,0.31606055876385203,1.5267175572519085,3.759259259259259,0.4417355719213542,2.4717837629288364
6041,2666,3,5.201342281879195,2.2900763358778624,3.2044261065266317,0.403281630497837,-1.5024851057089088
6042,2101,4,4.099032308412673,3.053435114503817,3.016182770109472,0.12617800149414188,-0.6043650616966574
6043,1395,0,2.7216325893553925,0.0,3.946953405017921,0.31460796788407597,
6044,236,0,0.4604339004214141,0.0,3.156779661016949,0.363592902720006,
6045,3442,6,6.7153113781801155,4.580152671755725,2.9584543869843114,0.346418119420364,-0.9776401012053918
6046,324,0,0.6321211175277041,0.0,3.2777777777777777,0.4479032082388083,
6047,210,3,0.4097081317309193,2.2900763358778624,3.2,0.39999999999999997,3.3735271580457944
6048,98,0,0.19119712814109568,0.0,3.2551020408163267,0.4359185584345679,
6049,422,3,0.8233182456687997,2.2900763358778624,3.2819905213270144,0.49986521397036915,1.8601884427163
6050,6357,0,12.402450444825972,0.0,2.0080226521944313,0.12579202890031105,
6051,33,1,0.06438270641485874,0.7633587786259542,3.6666666666666665,0.4714045207910317,3.1579456483015895
6052,835,1,1.6290775714062744,0.7633587786259542,2.1508982035928144,0.5167688955750903,-0.7837177757615883
6053,1355,4,2.6435929452161697,3.053435114503817,2.32619926199262,0.7389130973671464,0.29276839158683493
6054,618,2,1.2057125019509911,1.5267175572519085,3.040453074433657,0.2844078420394297,0.3370630756575925
6055,9334,12,18.210550959887623,9.16030534351145,1.0739232911934862,0.33202615562275084,-2.687430785788773
6056,207,1,0.4038551584204776,0.7633587786259542,3.7681159420289854,0.5851196880633724,0.6496153718155591
6057,216,4,0.4214140783518027,3.053435114503817,2.675925925925926,0.9312347806730877,4.656278676816855
6058,169,0,0.329717496488216,0.0,3.7337278106508878,0.6202583517812383,
6059,784,0,1.5295770251287655,0.0,3.5318877551020407,0.5140907444445308,
6060,30,0,0.058529733104417045,0.0,3.7333333333333334,0.44221663871405326,
6061,150,0,0.29264866552208524,0.0,3.82,0.384187454245971,
6062,110,1,0.2146090213828625,0.7633587786259542,3.8727272727272726,0.3839765833080522,1.3589515665803367
6063,90,0,0.17558919931325112,0.0,3.7555555555555555,0.42975732457363813,
6064,137,0,0.2672857811768378,0.0,3.9927007299270074,0.08512338532620876,
6065,2575,28,5.023802091462463,21.374045801526716,1.1568932038834951,0.45479757393238546,8.57803246493162
6066,44,0,0.085843608553145,0.0,3.727272727272727,0.5785419118799024,
6067,77,0,0.15022631496800373,0.0,3.0,0.7385489458759964,
6068,344,1,0.6711409395973155,0.7633587786259542,3.895348837209302,0.30610340886251586,0.12943670773827654
6069,46,0,0.08974559076010613,0.0,3.717391304347826,0.4502677212436517,
6070,96,1,0.18729514593413454,0.7633587786259542,3.9375,0.24206145913796356,1.526867642453986
6071,72,0,0.1404713594506009,0.0,3.486111111111111,0.4998070615401828,
6072,313,0,0.6106602153894178,0.0,3.2715654952076676,0.4447669918286225,
6073,295,1,0.5755423755267676,0.7633587786259542,3.8271186440677964,0.37814467165788046,0.2845347785218035
6074,110,0,0.2146090213828625,0.0,3.2454545454545456,0.4303563774016227,
6075,76,0,0.1482753238645232,0.0,3.3026315789473686,0.6692442092647116,
6076,5397,9,10.529498985484626,6.870229007633588,1.3003520474337595,0.510793148688085,-1.3662738954091798
6077,182,0,0.3550803808334634,0.0,3.302197802197802,0.45921050787696505,
6078,139,0,0.27118776338379896,0.0,3.7985611510791366,0.4010751040220534,
6079,146,0,0.28484470110816296,0.0,3.6301369863013697,0.6083178989362882,
6080,264,0,0.5150616513188699,0.0,3.678030303030303,0.4672314321649802,
6081,537,0,1.0476822225690652,0.0,2.197392923649907,0.5510720043614026,
6082,660,4,1.287654128297175,3.053435114503817,3.05,0.21794494717703367,1.7948931228756144
6083,56,1,0.10925550179491182,0.7633587786259542,3.892857142857143,0.30929478706587094,2.269076552450213
6084,248,0,0.4838457936631809,0.0,3.2983870967741935,0.4575502565323962,
6085,125,0,0.243873887935071,0.0,3.808,0.3938730760029175,
6086,888,1,1.7324800998907446,0.7633587786259542,2.559684684684685,0.8934425220549399,-0.8511892489801364
6087,69,2,0.1346183861401592,1.5267175572519085,3.971014492753623,0.1677657522143511,4.351085409013269
6088,53,0,0.10340252848447011,0.0,3.9056603773584904,0.29230062990244654,
6089,172,1,0.33557046979865773,0.7633587786259542,3.2325581395348837,0.9605523920029478,0.8477231770441692
6090,55,0,0.10730451069143125,0.0,3.7636363636363637,0.42484805256537894,
6091,477,7,0.930622756360231,5.343511450381679,3.8867924528301887,0.31684633252352196,5.266881280326374
6092,210,0,0.4097081317309193,0.0,3.9,0.3154739442867026,
6093,500,0,0.975495551740284,0.0,3.088,0.2832948993540123,
6094,407,0,0.7940533791165912,0.0,3.9434889434889433,0.23090594839254508,
6095,755,1,1.472998283127829,0.7633587786259542,1.6635761589403975,1.2451486490002308,-0.6750658466266051
6096,88,0,0.17168721710629,0.0,3.4204545454545454,0.49363196884030625,
6097,7114,23,13.879350710160761,17.557251908396946,1.0092774810233343,0.1640212304858942,1.219126978202186
6098,150,1,0.29264866552208524,0.7633587786259542,3.9466666666666668,0.22469732728470287,0.9986280751427116
6099,64,0,0.12486343062275636,0.0,3.984375,0.12401959270615269,
6100,439,0,0.8564850944279694,0.0,3.6492027334851938,0.5606236784022227,
6101,169,2,0.329717496488216,1.5267175572519085,3.3254437869822486,0.4685404235462522,2.392915910192943
6102,482,0,0.9403777118776339,0.0,2.728215767634855,0.8941908713692946,
